timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,tempMPU,IR,Red,BPM,DS1
4334205769,244,676,16004,-311,-20,-216,35.97,199,155,0.00,32.00
4334239034,172,620,16164,-289,-10,-241,35.87,225,125,0.00,32.00
4334864102,256,644,16092,-277,-14,-237,35.97,91,1753,0.78,32.00
4334897393,104,636,16064,-297,-35,-226,35.97,377,1818,0.00,32.00
4335522547,204,688,16224,-302,-48,-220,35.92,1841,565,0.00,32.00
4335557021,252,660,16008,-318,-10,-234,35.92,1682,584,1.43,32.00
4336182084,128,560,15828,-293,-37,-218,35.87,562,374,0.00,32.00
4336215357,224,636,16232,-319,-23,-214,35.82,618,256,0.00,32.00
4336840411,156,684,16156,-307,-39,-228,35.82,242,112,0.78,32.00
4336873682,272,640,16152,-315,-7,-216,35.87,234,125,0.00,32.00
4337498743,240,608,16140,-290,-9,-210,35.82,124,1646,0.00,32.00
4337533210,172,704,16160,-289,-31,-210,35.87,111,1754,0.00,32.00
4338158284,144,616,16172,-282,-32,-242,35.87,1682,601,0.00,32.00
4338191562,180,600,16048,-299,-29,-226,36.06,1831,619,0.00,32.00
4338816680,200,620,16212,-298,-22,-202,35.97,554,543,0.51,32.00
4338849956,216,620,16036,-296,-6,-222,35.97,585,528,0.00,32.00
4339475127,212,632,16124,-298,-26,-198,35.87,567,95,1.52,32.00
4339509617,248,740,16120,-282,-9,-215,35.97,529,99,0.00,32.00
4340134685,140,664,16076,-297,-24,-241,35.87,71,1635,0.00,32.00
4340167947,276,648,16240,-278,-34,-234,35.97,83,1638,0.00,32.06
4340793029,264,640,16108,-320,3,-221,35.92,1571,608,0.00,32.06
4340826314,228,548,16076,-284,-27,-204,36.01,1589,591,0.00,32.00
4341451386,148,624,16064,-319,1,-222,35.87,632,591,0.51,32.00
4341485893,260,692,16116,-297,-32,-221,35.97,609,581,0.00,32.06
4342110954,164,552,16128,-302,-11,-222,35.97,613,193,0.00,32.06
4342164118,216,624,16168,-291,-28,-209,36.01,576,190,1.39,32.00
4342789203,152,672,16028,-297,-16,-233,36.01,196,797,0.00,32.00
4342823688,256,672,16032,-294,-36,-230,35.97,177,1057,0.00,32.06
4343448767,208,612,16016,-313,-18,-234,36.06,818,1849,0.00,32.06
4343482043,256,644,16096,-316,-5,-228,35.92,1119,1603,0.00,32.00
4344107098,232,572,16184,-299,-36,-233,35.97,1738,587,0.00,32.00
4344140365,184,660,16000,-297,-35,-218,35.92,1627,567,0.51,32.00
4344765430,264,644,16064,-296,-4,-235,35.92,599,526,0.00,32.00
4344799922,204,736,16024,-299,-23,-214,35.97,567,450,0.00,32.06
4345425002,232,668,16164,-295,-23,-235,35.97,529,117,0.00,32.06
4345458282,276,652,16152,-296,-13,-236,35.97,510,97,0.00,32.00
4346083353,272,612,16152,-307,-11,-223,35.87,48,1600,0.00,32.00
4346116636,212,576,15884,-301,-12,-207,35.87,84,1577,0.00,32.00
4346741718,108,664,16180,-296,-28,-211,35.97,1604,603,0.00,32.00
4346776191,176,632,16012,-297,-11,-216,35.97,1555,602,0.38,32.00
4347401266,248,644,16156,-294,-23,-234,36.01,580,582,0.00,32.00
4347434549,272,644,16088,-331,-29,-223,36.01,626,600,0.00,32.00
4348059612,176,640,15960,-314,-38,-239,36.06,542,178,0.78,32.00
4348092882,236,696,16032,-291,-35,-234,35.97,574,159,0.00,32.00
4348717964,228,716,16032,-322,-2,-218,36.01,176,1356,1.52,32.00
4348752459,148,616,16120,-279,-35,-217,35.97,153,1524,0.00,32.00
4349377526,172,632,16112,-320,-13,-224,35.92,1453,990,0.00,32.00
4349410801,168,584,16012,-298,-7,-216,35.97,1613,821,0.00,32.00
4350035870,264,696,16132,-301,-21,-226,35.97,808,566,0.76,32.00
4350069134,192,676,16128,-305,-25,-242,36.06,722,556,0.00,32.00
4350694302,192,672,16040,-310,-23,-217,36.01,591,204,0.00,32.00
4350728793,140,684,15976,-309,-8,-239,35.97,570,202,0.00,32.00
4351353866,148,612,16088,-325,-22,-225,35.97,201,556,0.00,32.00
4351387135,196,640,16160,-294,-17,-216,36.06,206,881,0.00,32.00
4352012212,208,700,16052,-302,-13,-221,35.92,660,1810,0.00,32.00
4352045474,176,644,16040,-323,-9,-219,36.11,994,1643,0.00,32.00
4352670545,216,716,16144,-301,-21,-210,36.01,1816,568,0.00,32.00
4352705040,196,668,16092,-318,-35,-216,35.97,1624,562,0.37,32.00
4353330116,232,744,16080,-283,-4,-217,35.97,575,553,0.00,32.00
4353363390,188,692,16136,-292,-15,-233,35.97,621,415,0.00,32.06
4353988453,176,604,16224,-303,-22,-218,35.97,435,93,0.78,32.06
4354021737,172,612,15944,-310,-42,-234,35.97,349,89,0.00,32.00
4354646850,180,612,16036,-309,-38,-235,35.92,92,1570,0.00,32.00
4354681328,228,648,16144,-302,-29,-220,36.01,75,1547,0.00,32.00
4355306416,264,724,15956,-312,-21,-224,35.92,1581,670,0.00,32.00
4355339686,196,680,16220,-314,1,-223,36.01,1615,643,0.00,32.06
4355964756,172,700,16224,-320,-40,-239,36.01,559,577,0.51,32.06
4355998041,200,648,16096,-297,-32,-243,36.06,609,560,0.00,32.06
4356623114,288,628,15936,-295,-14,-220,35.97,573,173,1.52,32.06
4356657607,120,600,15952,-319,-31,-234,36.01,556,172,0.00,32.00
4357282673,256,768,16096,-328,-47,-224,35.97,174,795,0.00,32.00
4357315946,208,684,16068,-311,-32,-207,36.06,193,1071,0.00,32.00
4357941011,144,632,16072,-310,-18,-224,35.97,497,1838,0.00,32.00
4357974283,260,640,16092,-303,-16,-209,35.92,867,1731,0.00,32.00
4358599365,176,628,16000,-330,-58,-196,36.06,1875,564,0.00,32.00
4358633852,204,672,16020,-293,-7,-217,36.01,1794,571,0.50,32.06
4359258946,196,592,16176,-307,-27,-240,36.01,578,603,0.00,32.06
4359292209,180,656,16060,-305,-2,-218,36.01,617,582,0.00,32.00
4359917283,204,676,16044,-300,-38,-237,36.06,515,121,0.78,32.00
4359950540,220,688,16116,-294,-11,-217,36.06,575,103,0.00,32.00
4360575607,228,644,16008,-306,-26,-226,36.01,146,1616,1.52,32.00
4360610084,320,612,15944,-312,-36,-213,35.97,106,1674,0.00,32.00
4361235165,268,580,16096,-297,-15,-210,36.01,1518,944,0.00,32.00
4361268426,272,684,16132,-328,-20,-230,35.92,1644,810,0.00,32.06
4361893481,216,540,16116,-296,-8,-242,35.97,1124,576,0.76,32.06
4361926781,128,640,16140,-295,-1,-231,35.97,960,556,0.00,32.06
4362551844,272,680,15916,-299,-40,-230,35.92,593,294,0.00,32.06
4362586325,168,556,16072,-308,3,-216,36.01,591,257,0.00,32.00
4363211392,260,644,16156,-283,-10,-238,35.92,467,102,0.00,32.00
4363244665,148,600,15992,-307,-10,-231,35.92,391,101,0.00,32.00
4363869723,236,632,16180,-299,-20,-235,36.01,59,1592,0.00,32.00
4363904210,212,724,15996,-316,-34,-225,35.97,81,1584,0.00,32.00
4364529310,228,624,16228,-295,-42,-228,36.01,1658,743,0.00,32.00
4364562568,240,660,16040,-298,-27,-242,35.92,1668,636,0.00,32.00
4365187647,244,684,16012,-311,-29,-231,36.01,1664,595,0.30,32.00
4365220935,312,672,16144,-319,-36,-233,36.06,682,593,0.00,32.00
4365846001,292,620,16180,-296,-8,-229,36.01,547,213,0.00,32.00
4365880486,228,636,16072,-322,-11,-222,35.97,566,216,0.00,32.00
4366505552,368,684,16312,-310,-34,-212,35.97,243,128,0.76,32.00
4366538850,260,700,16176,-305,-11,-231,36.06,225,120,0.00,32.00
4367163909,232,760,16084,-304,-36,-232,35.97,95,1558,0.00,32.00
4367197173,232,632,16128,-298,-33,-216,35.97,111,1566,0.00,32.00
4367822228,180,624,16128,-316,-31,-229,36.01,1557,580,0.00,32.00
4367856712,240,580,16152,-318,-23,-227,36.01,1553,574,0.74,32.06
4368481777,240,676,16044,-299,-37,-219,35.97,615,655,0.00,32.06
4368515084,212,656,16056,-303,-26,-215,35.97,620,599,0.00,32.06
4369140151,260,668,16128,-323,-29,-222,35.92,548,212,0.78,32.06
4369173436,264,636,16100,-304,-35,-227,35.97,588,201,0.00,32.00
4369798502,180,656,16152,-300,-30,-231,36.06,179,141,1.52,32.00
4369832982,248,680,16048,-311,0,-223,35.87,202,399,0.00,32.00
4370458040,240,668,16208,-347,-36,-226,35.87,129,1726,1.52,32.00
4370491304,256,728,16108,-294,-34,-247,35.97,131,1742,0.00,32.00
4371116375,244,664,16088,-315,-30,-248,35.97,1502,584,0.00,32.00
4371149652,248,700,16380,-326,-1,-222,35.87,1591,604,0.00,32.00
4371774712,260,596,16152,-307,-30,-225,35.97,590,543,0.76,32.00
4371809223,236,668,16048,-290,-49,-234,35.97,587,548,0.00,32.00
4372434286,156,720,16020,-313,-41,-218,35.97,578,229,0.00,32.00
4372467569,180,604,16088,-293,-33,-223,35.97,605,209,0.00,32.00
4373092642,204,644,16068,-305,-30,-212,35.97,216,128,0.76,32.00
4373125926,256,648,16052,-312,-14,-213,35.92,212,311,0.00,32.00
4373750999,152,648,15904,-309,-40,-223,35.97,117,1538,0.00,32.00
4373785474,228,576,16020,-288,-40,-225,35.92,108,1606,0.00,32.00
4374410531,248,652,16260,-289,-32,-223,35.97,1539,641,0.00,32.00
4374443813,112,648,16088,-289,-23,-217,35.97,1577,639,0.00,32.00
4375068879,312,616,16248,-275,-19,-231,35.92,555,571,0.51,32.00
4375102154,128,624,16040,-287,-19,-222,36.01,609,564,0.00,32.00
4375727224,212,616,16084,-290,3,-222,35.97,591,194,1.52,32.00
4375761722,228,648,16036,-333,-39,-233,35.87,559,187,0.00,32.00
4376386803,292,636,16044,-326,-20,-217,35.97,198,165,0.00,32.00
4376420081,196,600,16024,-328,-18,-234,35.92,229,382,0.00,32.00
4377045150,152,716,16168,-300,-15,-195,35.87,60,1607,0.76,32.00
4377078440,260,716,16084,-319,-4,-239,35.87,116,1691,0.00,32.00
4377703515,308,640,16136,-306,-39,-223,35.92,1558,561,0.00,32.00
4377737996,180,696,16004,-314,-12,-207,35.87,1530,586,1.43,32.00
4378363076,160,616,16040,-287,-25,-207,35.92,598,627,0.00,32.00
4378396355,132,636,16184,-308,-39,-225,35.92,634,607,0.00,32.00
4379021430,236,724,16212,-293,3,-209,35.82,522,190,0.78,32.00
4379054709,292,656,16136,-310,-28,-209,35.92,578,187,0.00,32.00
4379679785,220,648,16120,-314,-35,-220,35.87,213,514,1.52,32.00
4379714277,260,748,16088,-328,-21,-238,35.87,184,759,0.00,32.00
4380339340,164,800,16084,-305,-43,-234,35.92,132,1841,0.00,32.00
4380372601,184,740,16160,-296,-35,-226,35.97,384,1869,0.00,32.06
4380997660,224,628,16028,-314,-36,-239,36.01,1547,583,0.00,32.06
4381030927,268,628,16072,-295,-3,-249,35.92,1698,584,0.00,32.00
4381656004,64,536,15856,-301,6,-245,35.92,592,528,0.51,32.00
4381690496,240,648,16336,-305,7,-226,35.92,574,545,0.00,32.00
4382315562,264,692,16060,-319,-5,-218,35.97,580,233,0.00,32.00
4382348839,208,644,16140,-321,-45,-224,35.92,603,163,0.00,32.00
4382973892,192,636,16208,-285,-4,-226,35.97,114,1322,0.76,32.00
4383007196,204,724,16080,-302,-2,-239,35.87,169,1463,0.00,32.00
4383632255,252,644,16084,-310,-21,-219,35.92,1158,1430,0.00,32.00
4383666736,236,632,16048,-329,-36,-234,35.82,1325,1170,0.00,32.00
4384291804,140,656,16112,-285,-50,-230,35.78,1654,669,0.00,32.00
4384325083,284,716,15944,-304,-21,-238,35.97,1474,612,0.74,32.06
4384950153,480,584,15060,-243,61,-260,35.87,551,496,0.00,32.06
4384983432,244,692,15924,-261,-34,-227,35.87,589,394,0.00,32.00
4385608512,284,700,16028,-320,-8,-237,35.97,534,73,0.78,32.00
4385643020,288,672,16040,-298,-12,-265,35.82,466,69,0.00,32.00
4386268089,132,640,15956,-285,-19,-217,35.92,107,1735,0.00,32.00
4386301353,164,600,15868,-288,-14,-242,35.92,93,1632,0.00,32.00
4386926427,244,584,16160,-303,-27,-217,35.97,1589,620,0.00,32.00
4386959707,228,732,16064,-311,-4,-259,35.92,1619,618,0.00,32.00
4387584786,156,616,16152,-299,-46,-224,35.82,592,543,0.51,32.00
4387619297,152,596,15976,-318,-13,-239,35.97,597,555,0.00,32.00
4388244371,164,520,16016,-308,-35,-205,35.97,582,266,1.52,32.00
4388277656,156,680,16208,-296,-33,-250,35.92,581,202,0.00,32.00
4388902740,220,680,16148,-332,-7,-234,35.82,162,627,0.00,32.00
4388935998,224,700,16196,-292,-16,-226,35.92,195,937,0.00,32.00
4389561093,332,640,16180,-301,-7,-226,35.92,550,1822,0.00,32.00
4389594361,148,652,16176,-293,-44,-206,35.92,861,1690,0.00,32.00
4390219535,280,784,16028,-302,-26,-229,36.01,1836,579,0.00,32.00
4390254002,216,608,16356,-310,-14,-224,35.82,1686,576,0.50,32.00
4390879069,320,652,16052,-308,-17,-226,35.92,578,522,0.00,32.00
4390912373,176,700,16144,-276,-44,-216,35.92,619,415,0.00,32.00
4391537452,244,660,15916,-299,-19,-226,35.92,395,94,0.78,32.00
4391570728,184,640,16000,-297,-21,-209,35.87,277,93,0.00,32.00
4392195801,168,612,16232,-296,-28,-221,35.92,81,1558,0.00,32.00
4392230289,172,708,16104,-301,-24,-221,35.97,80,1536,0.00,32.00
4392855368,180,720,16024,-311,-34,-227,35.92,1552,643,0.00,32.00
4392888643,196,668,16120,-306,-20,-222,35.82,1570,631,0.00,32.00
4393513705,312,716,16056,-299,-36,-203,35.97,540,578,0.51,32.00
4393546990,244,716,16064,-306,-25,-206,35.92,604,569,0.00,32.06
4394172056,320,736,16016,-309,-4,-216,35.87,585,162,1.52,32.06
4394206542,156,644,16168,-295,-27,-223,35.97,558,147,0.00,32.00
4394831606,172,704,16120,-294,-18,-236,35.97,143,1465,0.00,32.00
4394864887,232,688,16080,-293,-1,-228,35.87,168,1621,0.00,32.00
4395489954,216,736,16156,-287,-20,-207,35.82,1473,894,0.00,32.00
4395523212,160,628,16200,-294,-36,-203,35.92,1645,737,0.00,32.00
4396148276,284,752,16124,-300,-30,-234,35.97,771,556,0.51,32.00
4396182742,172,708,16064,-320,-22,-212,35.87,654,562,0.00,32.00
4396807859,272,648,15960,-301,-22,-208,35.92,566,223,0.00,32.00
